Person Code,Module Code,year,Surname,Forename,Module Name,Event ID,Object ID,Event Slot ID,Date,Has Attended,Attended,NotAttended,Attendance Code,full_name,student_overall_attendance,Standardised Student Overall Attendance
193,492,2025,Sanchez,Wang,Italian,99,748,920,2025-01-05,N,0,0,A,Wang Sanchez,0.7761194029850746,0.2923600231553898
227,1437,2024,Okafor,Khadija,Cybersecurity,223,462,286,2024-03-19,Y,1,1,O,Khadija Okafor,0.9649122807017544,1.2186362214748419
227,1143,2024,Okafor,Khadija,Linguistics,223,462,286,2024-03-19,Y,1,1,O,Khadija Okafor,0.9649122807017544,1.2186362214748419
227,1317,2024,Okafor,Khadija,Discrete Mathematics,650,462,969,2024-02-17,Y,1,1,O,Khadija Okafor,0.9649122807017544,1.2186362214748419
194,1437,2025,Smirnov,Farid,Cybersecurity,37,146,574,2025-04-03,Y,1,1,O,Farid Smirnov,1.0,1.3907874150598716
194,1143,2025,Smirnov,Farid,Linguistics,37,146,574,2025-04-03,Y,1,1,O,Farid Smirnov,1.0,1.3907874150598716
194,1920,2025,Smirnov,Farid,English Literature,678,146,511,2025-05-04,Y,1,1,O,Farid Smirnov,1.0,1.3907874150598716
194,1437,2025,Smirnov,Farid,Cybersecurity,678,146,511,2025-05-04,Y,1,1,O,Farid Smirnov,1.0,1.3907874150598716
194,1920,2025,Smirnov,Farid,English Literature,205,146,293,2025-05-14,Y,1,1,P,Farid Smirnov,1.0,1.3907874150598716
194,1437,2025,Smirnov,Farid,Cybersecurity,205,146,293,2025-05-14,Y,1,1,P,Farid Smirnov,1.0,1.3907874150598716
194,1920,2023,Smirnov,Farid,English Literature,205,146,988,2023-07-31,Y,1,1,P,Farid Smirnov,1.0,1.3907874150598716
194,1437,2023,Smirnov,Farid,Cybersecurity,205,146,988,2023-07-31,Y,1,1,P,Farid Smirnov,1.0,1.3907874150598716
194,1920,2024,Smirnov,Farid,English Literature,205,146,239,2024-04-20,Y,1,1,P,Farid Smirnov,1.0,1.3907874150598716
194,1437,2024,Smirnov,Farid,Cybersecurity,205,146,239,2024-04-20,Y,1,1,P,Farid Smirnov,1.0,1.3907874150598716
194,1317,2025,Smirnov,Farid,Discrete Mathematics,650,146,824,2025-02-20,Y,1,1,O,Farid Smirnov,1.0,1.3907874150598716
175,492,2023,Li,Fatima,Italian,99,20,1012,2023-07-13,Y,1,1,P,Fatima Li,0.8813559322033898,0.8086829553952365
312,1143,2024,Mpofu,Ahmed,Linguistics,223,897,286,2024-03-19,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
312,1437,2024,Mpofu,Ahmed,Cybersecurity,223,897,286,2024-03-19,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
312,1143,2025,Mpofu,Ahmed,Linguistics,223,897,692,2025-03-27,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
312,1437,2025,Mpofu,Ahmed,Cybersecurity,223,897,692,2025-03-27,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
312,1437,2024,Mpofu,Ahmed,Cybersecurity,678,897,330,2024-05-04,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
312,1920,2024,Mpofu,Ahmed,English Literature,678,897,330,2024-05-04,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
312,1317,2024,Mpofu,Ahmed,Discrete Mathematics,650,897,969,2024-02-17,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
209,278,2023,Yoon,Sakura,Nursing,37,546,551,2023-03-19,Y,1,1,O,Sakura Yoon,0.875,0.7774987879132026
209,278,2024,Yoon,Sakura,Nursing,37,546,197,2024-05-19,Y,1,1,O,Sakura Yoon,0.875,0.7774987879132026
209,492,2025,Yoon,Sakura,Italian,99,546,920,2025-01-05,N,0,0,A,Sakura Yoon,0.875,0.7774987879132026
309,1143,2023,Sokolov,Tatiana,Linguistics,223,646,564,2023-10-24,Y,1,1,O,Tatiana Sokolov,0.9649122807017544,1.2186362214748419
309,1437,2023,Sokolov,Tatiana,Cybersecurity,223,646,564,2023-10-24,Y,1,1,O,Tatiana Sokolov,0.9649122807017544,1.2186362214748419
309,1437,2024,Sokolov,Tatiana,Cybersecurity,37,646,197,2024-05-19,Y,1,1,O,Tatiana Sokolov,0.9649122807017544,1.2186362214748419
309,1143,2024,Sokolov,Tatiana,Linguistics,37,646,197,2024-05-19,Y,1,1,O,Tatiana Sokolov,0.9649122807017544,1.2186362214748419
309,1143,2025,Sokolov,Tatiana,Linguistics,37,646,671,2025-04-24,Y,1,1,O,Tatiana Sokolov,0.9649122807017544,1.2186362214748419
309,1437,2025,Sokolov,Tatiana,Cybersecurity,37,646,671,2025-04-24,Y,1,1,O,Tatiana Sokolov,0.9649122807017544,1.2186362214748419
217,278,2024,Bianchi,Christopher,Nursing,223,687,286,2024-03-19,Y,1,1,O,Christopher Bianchi,0.8524590163934426,0.6669057567883931
217,278,2023,Bianchi,Christopher,Nursing,223,687,564,2023-10-24,Y,1,1,O,Christopher Bianchi,0.8524590163934426,0.6669057567883931
217,278,2024,Bianchi,Christopher,Nursing,37,687,197,2024-05-19,Y,1,1,O,Christopher Bianchi,0.8524590163934426,0.6669057567883931
24,278,2025,Liu,Dieter,Nursing,223,935,498,2025-08-12,Y,1,1,O,Dieter Liu,0.8181818181818182,0.4987312301192623
482,1143,2023,Lee,Pedro,Linguistics,37,821,551,2023-03-19,Y,1,1,O,Pedro Lee,0.8947368421052632,0.874333834304782
482,1437,2023,Lee,Pedro,Cybersecurity,37,821,551,2023-03-19,Y,1,1,O,Pedro Lee,0.8947368421052632,0.874333834304782
482,1920,2025,Lee,Pedro,English Literature,678,821,439,2025-07-17,Y,1,1,O,Pedro Lee,0.8947368421052632,0.874333834304782
482,1437,2025,Lee,Pedro,Cybersecurity,678,821,439,2025-07-17,Y,1,1,O,Pedro Lee,0.8947368421052632,0.874333834304782
482,1317,2024,Lee,Pedro,Discrete Mathematics,650,821,376,2024-09-25,N,0,0,A,Pedro Lee,0.8947368421052632,0.874333834304782
84,1306,2023,Sanchez,Laura,French,37,553,551,2023-03-19,N,0,0,W,Laura Sanchez,0.3,-2.0436288969614753
84,1306,2025,Sanchez,Laura,French,37,553,542,2025-06-19,N,0,0,W,Laura Sanchez,0.3,-2.0436288969614753
55,1306,2023,Jang,Khadija,French,37,589,551,2023-03-19,Y,1,1,O,Khadija Jang,0.9523809523809523,1.1571536523373307
55,1143,2023,Jang,Khadija,Linguistics,37,589,551,2023-03-19,Y,1,1,O,Khadija Jang,0.9523809523809523,1.1571536523373307
55,1306,2025,Jang,Khadija,French,37,589,542,2025-06-19,Y,1,1,O,Khadija Jang,0.9523809523809523,1.1571536523373307
55,1143,2025,Jang,Khadija,Linguistics,37,589,542,2025-06-19,Y,1,1,O,Khadija Jang,0.9523809523809523,1.1571536523373307
448,1143,2023,Dubois,Ursula,Linguistics,223,370,564,2023-10-24,Y,1,1,O,Ursula Dubois,1.0,1.3907874150598716
448,1437,2023,Dubois,Ursula,Cybersecurity,223,370,564,2023-10-24,Y,1,1,O,Ursula Dubois,1.0,1.3907874150598716
448,1920,2024,Dubois,Ursula,English Literature,678,370,60,2024-05-02,Y,1,1,O,Ursula Dubois,1.0,1.3907874150598716
448,1437,2024,Dubois,Ursula,Cybersecurity,678,370,60,2024-05-02,Y,1,1,O,Ursula Dubois,1.0,1.3907874150598716
441,1437,2025,Omar,Wei,Cybersecurity,37,596,574,2025-04-03,Y,1,1,O,Wei Omar,0.8596491228070176,0.702182640719752
441,1143,2025,Omar,Wei,Linguistics,37,596,574,2025-04-03,Y,1,1,O,Wei Omar,0.8596491228070176,0.702182640719752
441,1437,2025,Omar,Wei,Cybersecurity,37,596,542,2025-06-19,Y,1,1,O,Wei Omar,0.8596491228070176,0.702182640719752
441,1143,2025,Omar,Wei,Linguistics,37,596,542,2025-06-19,Y,1,1,O,Wei Omar,0.8596491228070176,0.702182640719752
441,1437,2024,Omar,Wei,Cybersecurity,205,596,484,2024-10-08,Y,1,1,P,Wei Omar,0.8596491228070176,0.702182640719752
441,1920,2024,Omar,Wei,English Literature,205,596,484,2024-10-08,Y,1,1,P,Wei Omar,0.8596491228070176,0.702182640719752
441,1317,2023,Omar,Wei,Discrete Mathematics,748,596,137,2023-12-10,N,0,0,A,Wei Omar,0.8596491228070176,0.702182640719752
203,1143,2025,Verma,Joseph,Linguistics,37,886,574,2025-04-03,Y,1,1,O,Joseph Verma,0.94,1.0964088740294702
203,1306,2025,Verma,Joseph,French,37,886,574,2025-04-03,Y,1,1,O,Joseph Verma,0.94,1.0964088740294702
141,1266,2023,Ibrahim,William,History,846,794,311,2023-06-04,N,0,0,A,William Ibrahim,0.6410256410256411,-0.3704517193100496
141,1266,2023,Ibrahim,William,History,295,794,715,2023-11-11,N,0,0,A,William Ibrahim,0.6410256410256411,-0.3704517193100496
141,557,2024,Ibrahim,William,Arabic,880,794,458,2024-11-12,Y,1,1,Y,William Ibrahim,0.6410256410256411,-0.3704517193100496
480,871,2025,Yoon,Tafadzwa,Database Design,658,913,843,2025-01-26,Y,1,1,L,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
480,871,2023,Yoon,Tafadzwa,Database Design,682,913,182,2023-12-31,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
480,871,2024,Yoon,Tafadzwa,Database Design,682,913,169,2024-12-07,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
480,871,2023,Yoon,Tafadzwa,Database Design,682,913,397,2023-06-07,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
480,1622,2025,Yoon,Tafadzwa,Spanish,286,913,287,2025-03-09,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
407,891,2024,Kumar,Thomas,Journalism,231,15,0,2024-11-07,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1749,2024,Kumar,Thomas,International Business,954,15,745,2024-10-14,N,0,0,A,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1867,2025,Kumar,Thomas,Project Management,67,15,763,2025-07-01,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1867,2025,Kumar,Thomas,Project Management,67,15,323,2025-07-16,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1867,2023,Kumar,Thomas,Project Management,67,15,579,2023-07-15,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1798,2024,Kumar,Thomas,Algorithms,856,15,952,2024-09-15,N,0,0,A,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1798,2024,Kumar,Thomas,Algorithms,856,15,595,2024-04-26,N,0,0,A,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1798,2023,Kumar,Thomas,Algorithms,860,15,837,2023-06-04,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1798,2024,Kumar,Thomas,Algorithms,860,15,402,2024-07-03,N,0,0,A,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1798,2025,Kumar,Thomas,Algorithms,737,15,667,2025-08-18,Y,1,1,Y,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1798,2024,Kumar,Thomas,Algorithms,737,15,878,2024-08-18,Y,1,1,Y,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1798,2025,Kumar,Thomas,Algorithms,737,15,867,2025-04-15,Y,1,1,Y,Thomas Kumar,0.776595744680851,0.29469710271263305
407,547,2024,Kumar,Thomas,System Administration,683,15,1098,2024-07-12,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
407,547,2024,Kumar,Thomas,System Administration,683,15,67,2024-10-31,Y,1,1,L,Thomas Kumar,0.776595744680851,0.29469710271263305
407,1896,2023,Kumar,Thomas,Public Speaking,71,15,755,2023-02-06,N,0,0,A,Thomas Kumar,0.776595744680851,0.29469710271263305
407,891,2024,Kumar,Thomas,Journalism,462,15,1015,2024-10-10,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
291,1266,2023,Ibrahim,Valeria,History,846,757,311,2023-06-04,Y,1,1,P,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
291,557,2023,Ibrahim,Valeria,Arabic,376,757,417,2023-03-29,Y,1,1,P,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
291,557,2024,Ibrahim,Valeria,Arabic,639,757,1055,2024-03-04,N,0,0,A,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
291,557,2023,Ibrahim,Valeria,Arabic,639,757,146,2023-02-07,N,0,0,A,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
291,557,2023,Ibrahim,Valeria,Arabic,880,757,993,2023-04-01,Y,1,1,Y,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
259,1143,2025,Jimenez,Yuki,Linguistics,223,444,498,2025-08-12,Y,1,1,O,Yuki Jimenez,0.9523809523809523,1.1571536523373307
259,1306,2025,Jimenez,Yuki,French,223,444,498,2025-08-12,Y,1,1,O,Yuki Jimenez,0.9523809523809523,1.1571536523373307
259,1306,2025,Jimenez,Yuki,French,37,444,542,2025-06-19,Y,1,1,O,Yuki Jimenez,0.9523809523809523,1.1571536523373307
259,1143,2025,Jimenez,Yuki,Linguistics,37,444,542,2025-06-19,Y,1,1,O,Yuki Jimenez,0.9523809523809523,1.1571536523373307
231,1437,2025,Popov,Rumbidzai,Cybersecurity,37,330,574,2025-04-03,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
231,1143,2025,Popov,Rumbidzai,Linguistics,37,330,574,2025-04-03,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
231,1920,2024,Popov,Rumbidzai,English Literature,678,330,330,2024-05-04,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
231,1437,2024,Popov,Rumbidzai,Cybersecurity,678,330,330,2024-05-04,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
231,1920,2025,Popov,Rumbidzai,English Literature,678,330,511,2025-05-04,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
231,1437,2025,Popov,Rumbidzai,Cybersecurity,678,330,511,2025-05-04,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
231,1920,2025,Popov,Rumbidzai,English Literature,205,330,293,2025-05-14,Y,1,1,P,Rumbidzai Popov,1.0,1.3907874150598716
231,1437,2025,Popov,Rumbidzai,Cybersecurity,205,330,293,2025-05-14,Y,1,1,P,Rumbidzai Popov,1.0,1.3907874150598716
231,1317,2023,Popov,Rumbidzai,Discrete Mathematics,748,330,137,2023-12-10,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
478,1143,2024,Watanabe,Dina,Linguistics,223,871,286,2024-03-19,Y,1,1,O,Dina Watanabe,0.6,-0.5717361918094696
478,1306,2024,Watanabe,Dina,French,223,871,286,2024-03-19,Y,1,1,O,Dina Watanabe,0.6,-0.5717361918094696
478,1143,2025,Watanabe,Dina,Linguistics,223,871,692,2025-03-27,Y,1,1,O,Dina Watanabe,0.6,-0.5717361918094696
478,1306,2025,Watanabe,Dina,French,223,871,692,2025-03-27,Y,1,1,O,Dina Watanabe,0.6,-0.5717361918094696
478,1143,2024,Watanabe,Dina,Linguistics,37,871,197,2024-05-19,N,0,0,W,Dina Watanabe,0.6,-0.5717361918094696
478,1306,2024,Watanabe,Dina,French,37,871,197,2024-05-19,N,0,0,W,Dina Watanabe,0.6,-0.5717361918094696
409,1143,2025,Takahashi,Raj,Linguistics,223,984,692,2025-03-27,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
409,1306,2025,Takahashi,Raj,French,223,984,692,2025-03-27,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
409,1143,2023,Takahashi,Raj,Linguistics,223,984,564,2023-10-24,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
409,1306,2023,Takahashi,Raj,French,223,984,564,2023-10-24,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
409,1306,2024,Takahashi,Raj,French,37,984,197,2024-05-19,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
409,1143,2024,Takahashi,Raj,Linguistics,37,984,197,2024-05-19,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
32,278,2023,Müller,Huang,Nursing,37,543,551,2023-03-19,Y,1,1,O,Huang Müller,0.8688524590163934,0.7473370521518908
32,492,2023,Müller,Huang,Italian,726,543,1040,2023-11-03,Y,1,1,P,Huang Müller,0.8688524590163934,0.7473370521518908
32,492,2024,Müller,Huang,Italian,99,543,901,2024-11-04,Y,1,1,P,Huang Müller,0.8688524590163934,0.7473370521518908
32,492,2025,Müller,Huang,Italian,99,543,66,2025-02-06,N,0,0,A,Huang Müller,0.8688524590163934,0.7473370521518908
67,1306,2025,Cho,Lucia,French,37,525,542,2025-06-19,Y,1,1,O,Lucia Cho,0.8571428571428571,0.6898861268922496
67,1143,2025,Cho,Lucia,Linguistics,37,525,542,2025-06-19,Y,1,1,O,Lucia Cho,0.8571428571428571,0.6898861268922496
496,1266,2023,Ben-Ahmad,Marie,History,295,164,200,2023-07-20,~,0,1,Z,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
496,557,2025,Ben-Ahmad,Marie,Arabic,639,164,272,2025-03-17,~,0,1,Z,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
496,557,2023,Ben-Ahmad,Marie,Arabic,924,164,1124,2023-09-18,Y,1,1,Y,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
496,557,2024,Ben-Ahmad,Marie,Arabic,924,164,997,2024-05-08,Y,1,1,Y,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
496,557,2024,Ben-Ahmad,Marie,Arabic,924,164,846,2024-03-23,Y,1,1,Y,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
318,871,2023,Al-Khalil,Marie,Database Design,658,863,281,2023-12-01,Y,1,1,L,Marie Al-Khalil,0.5347222222222222,-0.892009141541619
318,871,2025,Al-Khalil,Marie,Database Design,658,863,708,2025-06-02,Y,1,1,P,Marie Al-Khalil,0.5347222222222222,-0.892009141541619
462,891,2025,Agarwal,Mohamed,Journalism,137,182,525,2025-04-26,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1749,2024,Agarwal,Mohamed,International Business,954,182,223,2024-01-10,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1867,2023,Agarwal,Mohamed,Project Management,515,182,1043,2023-11-29,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1867,2025,Agarwal,Mohamed,Project Management,515,182,810,2025-05-12,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1867,2025,Agarwal,Mohamed,Project Management,515,182,496,2025-03-04,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1867,2024,Agarwal,Mohamed,Project Management,788,182,854,2024-04-23,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1867,2025,Agarwal,Mohamed,Project Management,788,182,432,2025-02-16,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1798,2025,Agarwal,Mohamed,Algorithms,860,182,391,2025-07-03,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1798,2024,Agarwal,Mohamed,Algorithms,640,182,775,2024-06-21,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1798,2023,Agarwal,Mohamed,Algorithms,737,182,1003,2023-06-19,Y,1,1,Y,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,547,2025,Agarwal,Mohamed,System Administration,412,182,1066,2025-01-20,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,547,2023,Agarwal,Mohamed,System Administration,412,182,673,2023-07-07,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
462,1896,2023,Agarwal,Mohamed,Public Speaking,71,182,669,2023-10-25,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
251,557,2025,Torres,Ruth,Arabic,376,927,617,2025-06-02,Y,1,1,P,Ruth Torres,0.8387096774193549,0.5994472509996536
251,557,2023,Torres,Ruth,Arabic,880,927,993,2023-04-01,Y,1,1,Y,Ruth Torres,0.8387096774193549,0.5994472509996536
155,1143,2025,White,Jose,Linguistics,37,101,542,2025-06-19,Y,1,1,O,Jose White,0.9772727272727273,1.2792803919422955
155,1306,2025,White,Jose,French,37,101,542,2025-06-19,Y,1,1,O,Jose White,0.9772727272727273,1.2792803919422955
284,1437,2025,Lewis,Richard,Cybersecurity,223,578,498,2025-08-12,N,0,0,A,Richard Lewis,0.8245614035087719,0.5300314471347221
284,1143,2025,Lewis,Richard,Linguistics,223,578,498,2025-08-12,N,0,0,A,Richard Lewis,0.8245614035087719,0.5300314471347221
284,1437,2025,Lewis,Richard,Cybersecurity,37,578,574,2025-04-03,Y,1,1,O,Richard Lewis,0.8245614035087719,0.5300314471347221
284,1143,2025,Lewis,Richard,Linguistics,37,578,574,2025-04-03,Y,1,1,O,Richard Lewis,0.8245614035087719,0.5300314471347221
284,1920,2024,Lewis,Richard,English Literature,205,578,239,2024-04-20,Y,1,1,P,Richard Lewis,0.8245614035087719,0.5300314471347221
284,1437,2024,Lewis,Richard,Cybersecurity,205,578,239,2024-04-20,Y,1,1,P,Richard Lewis,0.8245614035087719,0.5300314471347221
284,1920,2024,Lewis,Richard,English Literature,205,578,484,2024-10-08,Y,1,1,P,Richard Lewis,0.8245614035087719,0.5300314471347221
284,1437,2024,Lewis,Richard,Cybersecurity,205,578,484,2024-10-08,Y,1,1,P,Richard Lewis,0.8245614035087719,0.5300314471347221
284,1317,2023,Lewis,Richard,Discrete Mathematics,748,578,137,2023-12-10,N,0,0,A,Richard Lewis,0.8245614035087719,0.5300314471347221
498,1749,2024,Petrov,Michelle,International Business,197,185,1093,2024-07-25,Y,1,1,L,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1867,2023,Petrov,Michelle,Project Management,67,185,768,2023-07-16,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1867,2023,Petrov,Michelle,Project Management,515,185,557,2023-07-01,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1867,2023,Petrov,Michelle,Project Management,515,185,37,2023-03-01,N,0,0,A,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1867,2024,Petrov,Michelle,Project Management,515,185,504,2024-12-15,N,0,0,A,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1867,2023,Petrov,Michelle,Project Management,788,185,183,2023-08-30,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1867,2024,Petrov,Michelle,Project Management,788,185,717,2024-05-05,N,0,0,A,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1798,2024,Petrov,Michelle,Algorithms,856,185,414,2024-11-10,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1798,2024,Petrov,Michelle,Algorithms,856,185,642,2024-10-07,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1798,2024,Petrov,Michelle,Algorithms,737,185,861,2024-12-23,Y,1,1,Y,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,547,2024,Petrov,Michelle,System Administration,412,185,750,2024-07-19,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
498,1896,2025,Petrov,Michelle,Public Speaking,71,185,515,2025-07-21,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
256,1143,2023,Taylor,Jean,Linguistics,223,68,842,2023-05-25,Y,1,1,O,Jean Taylor,0.9649122807017544,1.2186362214748419
256,1437,2023,Taylor,Jean,Cybersecurity,223,68,842,2023-05-25,Y,1,1,O,Jean Taylor,0.9649122807017544,1.2186362214748419
256,1437,2023,Taylor,Jean,Cybersecurity,223,68,564,2023-10-24,Y,1,1,O,Jean Taylor,0.9649122807017544,1.2186362214748419
256,1143,2023,Taylor,Jean,Linguistics,223,68,564,2023-10-24,Y,1,1,O,Jean Taylor,0.9649122807017544,1.2186362214748419
256,1920,2024,Taylor,Jean,English Literature,678,68,60,2024-05-02,Y,1,1,O,Jean Taylor,0.9649122807017544,1.2186362214748419
256,1437,2024,Taylor,Jean,Cybersecurity,678,68,60,2024-05-02,Y,1,1,O,Jean Taylor,0.9649122807017544,1.2186362214748419
221,1143,2024,Al-Mahmoud,Hassan,Linguistics,223,615,286,2024-03-19,Y,1,1,O,Hassan Al-Mahmoud,0.96,1.1945350543729374
221,1306,2024,Al-Mahmoud,Hassan,French,223,615,286,2024-03-19,Y,1,1,O,Hassan Al-Mahmoud,0.96,1.1945350543729374
221,1143,2025,Al-Mahmoud,Hassan,Linguistics,223,615,498,2025-08-12,Y,1,1,O,Hassan Al-Mahmoud,0.96,1.1945350543729374
221,1306,2025,Al-Mahmoud,Hassan,French,223,615,498,2025-08-12,Y,1,1,O,Hassan Al-Mahmoud,0.96,1.1945350543729374
66,1266,2024,Ramirez,Jean,History,846,549,653,2024-10-09,N,0,0,A,Jean Ramirez,0.4551282051282051,-1.282521985323045
